Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
438.0	0.254537229670151	0.19707893282386296	0.5483838375059861	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
439.0	0.21945113544484324	0.16991304429807916	0.6106358202570776	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
440.0	0.18628643654969992	0.14423482239651478	0.6694787410537854	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
441.0	0.4238399159412301	0.4238399159412301	0.15232016811753976	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
442.0	0.4058179879358806	0.4058179879358806	0.18836402412823888	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
443.0	0.38469169408404996	0.38469169408404996	0.2306166118319001	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
444.0	0.36045600360293495	0.36045600360293495	0.27908799279413005	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
449.0	0.20909306417365264	0.20909306417365264	0.5818138716526947	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
451.0	0.37722595878838805	0.487206060708061	0.135567980503551	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
452.0	0.36288307796166014	0.4686815177809522	0.16843540425738773	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
453.0	0.3458970144542669	0.44674317314805695	0.20735981239767612	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
455.0	0.3038082671602278	0.3923834656795446	0.3038082671602278	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
456.0	0.27908799279413	0.360456003602935	0.360456003602935	36.36615331930011	18.358891885885914	66.25524444283178	325970.2075154261	0.9985028612083977	0.3025763742859813	3080.5277474950053	95.0
457.0	0.25254756075186174	0.3261777174893931	0.42127472175874503	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
458.0	0.22492206902727194	0.2904980229066277	0.4845799080661004	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
459.0	0.19707893282386293	0.254537229670151	0.5483838375059861	38.6461210260497	25.4749538374662	60.982321089958305	346406.835496731	0.9999809806302716	0.3580808306320179	3255.971374604637	95.0
461.0	0.33030750698041395	0.5509861298352406	0.11870636318434541	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
462.0	0.31925835817928155	0.5325550387844683	0.14818660303625023	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
